team_1,team_2,POM_dif,SAG_dif,MOR_dif,DOK_dif,result
1451,1340,9,-10,28,-19,0
1449,1113,-51,-101,-52,-80,0
1185,1123,21,1,6,-1,0
1141,1138,25,1,39,5,0
1334,1169,-11,-6,-32,-19,0
1437,1177,-28,-36,-28,-34,0
1313,1271,-16,-27,-17,-22,0
1444,1296,-89,-127,-66,-106,0
1451,1319,11,4,35,-3,0
1452,1344,-27,-27,-22,-39,0
1379,1374,-43,-55,-54,-47,0
1267,1412,58,58,76,46,0
1414,1415,-124,-114,-121,-128,0
1461,1102,108,81,81,97,0
1208,1120,-26,-29,-17,-26,0
1103,1141,-143,-147,-151,-140,0
1199,1155,13,14,-8,12,0
1403,1160,-106,-146,-101,-146,0
1129,1201,14,26,25,18,0
1429,1218,33,5,49,2,0
1305,1225,-217,-274,-220,-263,0
1272,1267,-159,-176,-177,-162,0
1387,1269,53,31,62,40,0
1276,1278,-88,-109,-93,-103,0
1124,1281,38,37,21,49,0
1299,1313,-35,-34,-26,-24,0
1277,1321,-107,-127,-122,-122,0
1275,1325,-23,-5,-20,9,0
1168,1334,-39,-62,-24,-40,0
1228,1336,-100,-114,-101,-104,0
1249,1358,73,103,69,107,0
1161,1361,33,36,44,42,0
1394,1368,-126,-133,-136,-119,0
1322,1372,-11,-26,-24,-30,0
1203,1386,7,-27,12,-7,0
1425,1390,-12,-14,-9,-20,0
1323,1393,-17,-31,-2,-35,0
1140,1395,-106,-138,-125,-130,0
1261,1397,13,40,25,33,0
1408,1409,36,36,13,45,0
1349,1416,59,69,67,65,0
1143,1417,69,80,73,77,0
1424,1428,-78,-99,-87,-97,0
1245,1444,-44,-48,-52,-56,0
1450,1449,-33,-40,-14,-47,0
1257,1452,-21,-9,-29,-3,0
1238,1115,-26,-75,-17,-60,0
1400,1124,-75,-88,-74,-85,0
1308,1129,-15,-27,-23,-21,0
1332,1143,-35,-62,-45,-56,0
1424,1161,-53,-70,-57,-81,0
1142,1168,-21,3,-31,-2,0
1314,1199,-36,-39,-24,-34,0
1345,1234,-34,-43,-12,-35,0
1280,1246,10,27,7,30,0
1394,1270,-135,-156,-127,-166,0
1326,1276,-45,-59,-46,-56,0
1458,1277,-6,-13,-13,-12,0
1175,1288,-73,-129,-85,-100,0
1203,1387,-19,-7,-13,-10,0
1329,1401,67,56,69,69,0
1243,1403,-7,-8,-16,-12,0
1275,1405,6,27,27,16,0
1272,1408,-132,-142,-124,-155,0
1116,1435,-10,-8,-11,-2,0
1425,1450,12,15,9,19,0
1348,1462,103,100,110,101,0
1314,1130,-39,-28,-31,-28,0
1424,1140,2,-2,18,-6,0
1242,1243,-49,-44,-44,-43,0
1196,1279,-60,-62,-58,-67,0
1308,1429,-8,-9,-15,3,0
1107,1436,2,23,1,2,0
1301,1439,51,69,54,68,0
1314,1301,-77,-96,-83,-83,0
1394,1322,-71,-98,-88,-90,0
1326,1458,-2,-5,3,-4,0
1310,1197,-87,-69,-105,-66,0
1207,1125,-126,-118,-125,-125,0
1462,1140,-21,-3,-21,-12,0
1326,1148,-170,-191,-145,-199,0
1268,1172,-63,-44,-61,-53,0
1433,1181,62,45,57,42,0
1314,1184,-187,-167,-187,-177,0
1231,1211,-34,-18,-11,-21,0
1450,1331,-61,-73,-84,-73,0
1401,1335,-97,-101,-99,-104,0
1257,1390,-38,-20,-38,-30,0
1130,1403,-26,-30,-31,-34,0
1338,1460,-85,-78,-72,-80,0
1438,1107,-102,-85,-87,-89,0
1345,1112,-1,20,6,4,0
1425,1116,13,-5,20,-6,0
1439,1228,2,-20,-9,-23,0
1397,1253,-92,-67,-61,-78,0
1400,1308,-80,-67,-79,-65,0
1242,1310,-167,-158,-141,-183,0
1457,1323,54,23,68,26,0
1207,1130,-36,-26,-33,-24,0
1417,1231,-12,-22,-19,-19,0
1401,1257,-10,-24,-4,-24,0
1435,1450,18,31,20,28,0
1326,1462,-30,-39,-16,-35,0
1332,1457,-50,-22,-69,-30,0
1326,1397,-35,-22,-28,-27,0
1272,1401,4,-2,2,3,0
1196,1139,-24,-18,-63,-20,0
1332,1424,-31,-14,-22,-20,0
1207,1314,5,7,3,7,0
1196,1417,-5,-3,-8,-4,0
1196,1326,-1,1,-3,1,0
1256,1108,-1,-6,-29,-18,0
1409,1150,80,68,-27,63,0
1326,1156,-39,-11,-174,-84,0
1199,1158,-185,-112,-167,-127,0
1393,1159,-123,-106,-185,-146,0
1451,1167,-89,-105,-129,-122,0
1355,1176,-75,-21,-52,-40,0
1151,1189,-1,-26,-4,-39,0
1293,1240,-167,-132,-125,-133,0
1402,1244,-82,-68,-20,-44,0
1257,1267,-100,-110,-144,-128,0
1113,1286,-131,-85,-196,-99,0
1443,1300,-279,-264,-256,-257,0
1379,1309,-76,9,-47,-17,0
1400,1331,-102,-142,-80,-105,0
1114,1337,-48,-31,-79,-38,0
1444,1356,59,37,70,67,0
1369,1359,-22,-59,49,13,0
1253,1362,64,31,41,21,0
1367,1374,39,35,106,80,0
1460,1382,-99,-94,-176,-130,0
1417,1442,-304,-305,-325,-311,0
1173,1110,-140,-177,-183,-164,0
1364,1123,-127,-211,-91,-164,0
1283,1126,-193,-229,-235,-237,0
1454,1141,93,160,62,55,0
1352,1145,-137,-158,-118,-119,0
1438,1214,1,-22,-86,-76,0
1439,1251,-147,-97,-165,-171,0
1280,1258,-233,-159,-232,-215,0
1387,1260,-105,-144,-62,-80,0
1455,1261,95,45,127,58,0
1252,1270,11,77,-15,35,0
1103,1299,-156,-124,-229,-177,0
1116,1322,-268,-269,-240,-272,0
1459,1345,206,120,168,189,0
1452,1347,-310,-309,-311,-300,0
1390,1365,-128,-95,-114,-90,0
1448,1378,36,52,-4,-14,0
1184,1404,-27,-75,-112,-56,0
1227,1405,-45,-22,-33,-22,0
1235,1411,-133,-99,-198,-160,0
1397,1421,-190,-193,-221,-185,0
1450,1154,-306,-305,-315,-312,0
1143,1175,-260,-250,-259,-238,0
1279,1177,-119,-184,-42,-91,0
1338,1181,4,5,14,7,0
1335,1189,150,133,18,39,0
1190,1208,65,48,182,56,0
1328,1211,28,47,-3,24,0
1418,1218,98,43,139,104,0
1321,1224,-142,-126,-213,-156,0
1369,1240,-73,-98,-54,-63,0
1309,1256,-164,-217,-152,-170,0
1166,1300,-301,-290,-280,-314,0
1274,1316,-312,-326,-270,-309,0
1331,1329,37,61,23,42,0
1374,1341,-46,-31,-109,-74,0
1201,1342,-158,-175,-149,-181,0
1254,1389,-37,-65,-5,-36,0
1358,1414,-23,-137,34,-94,0
1429,1430,12,-2,-84,2,0
1461,1138,63,34,-34,-8,0
1266,1164,-312,-278,-286,-308,0
1155,1177,-126,-179,-57,-104,0
1206,1198,-186,-219,-162,-220,0
1385,1218,-60,-87,15,-32,0
1288,1255,-205,-214,-109,-161,0
1264,1337,17,41,-60,5,0
1431,1367,-248,-266,-234,-261,0
1182,1384,-214,-245,-155,-227,0
1120,1105,-159,-189,-232,-202,0
1129,1107,-1,-44,-16,-35,0
1111,1116,177,183,150,132,0
1174,1131,23,10,61,33,0
1452,1145,-311,-318,-304,-310,0
1210,1147,-67,-67,-162,-121,0
1279,1155,7,-5,15,13,0
1376,1158,-174,-75,-108,-100,0
1231,1164,-301,-266,-269,-301,0
1449,1169,-30,25,-134,-31,0
1119,1171,-14,39,1,2,0
1122,1184,-1,18,-63,-22,0
1438,1189,-63,-83,-147,-148,0
1418,1190,110,122,16,112,0
1139,1195,-289,-262,-279,-312,0
1326,1196,13,-4,14,1,0
1344,1199,10,-11,21,5,0
1150,1205,-75,-74,-136,-115,0
1157,1209,73,65,-14,14,0
1420,1214,68,38,101,54,0
1135,1216,-97,-96,-93,-64,0
1357,1217,42,37,-64,16,0
1208,1218,-77,-127,-59,-64,0
1366,1219,87,48,117,133,0
1373,1221,52,63,36,65,0
1442,1244,-24,-29,28,-12,0
1177,1247,-86,-33,-141,-101,0
1447,1258,-75,-93,-58,-59,0
1173,1259,-183,-187,-101,-169,0
1282,1260,-29,-14,45,59,0
1310,1265,-8,-9,60,15,0
1242,1275,-44,-47,-64,-57,0
1417,1276,-124,-156,-136,-133,0
1228,1281,22,27,17,-6,0
1104,1283,-22,24,-28,12,0
1453,1296,-131,-153,-110,-129,0
1257,1308,-43,-63,-85,-78,0
1191,1313,-126,-67,-175,-119,0
1130,1318,-65,-64,-146,-79,0
1305,1320,-33,-23,20,-18,0
1324,1332,98,164,141,144,0
1201,1334,40,65,10,47,0
1186,1340,126,179,142,153,0
1323,1362,-186,-176,-199,-175,0
1278,1365,-109,-91,-71,-46,0
1409,1369,-62,-29,-134,-85,0
1270,1379,152,69,121,91,0
1378,1383,-194,-188,-160,-167,0
1408,1385,56,19,-2,46,0
1192,1389,46,18,48,6,0
1435,1398,-186,-266,-241,-216,0
1455,1412,91,60,95,14,0
1167,1415,13,74,25,40,0
1329,1426,-9,55,-90,-31,0
1360,1427,-119,-109,-138,-97,0
1458,1434,-81,-13,-75,-71,0
1356,1443,36,27,-32,-26,0
1243,1445,-200,-201,-227,-229,0
1431,1461,-167,-154,-47,-97,0
1459,1126,-52,-142,-128,-82,0
1450,1226,-314,-306,-279,-293,0
1203,1255,-137,-122,-172,-183,0
1274,1299,-245,-215,-217,-250,0
1448,1439,60,22,23,29,0
1307,1451,-184,-163,-134,-156,0
1428,1226,-258,-246,-218,-261,0
1441,1342,-37,-41,-67,-36,0
1200,1127,-106,-93,-134,-91,0
1462,1175,-290,-255,-277,-281,0
1365,1176,-82,-95,-158,-132,0
1168,1202,-187,-206,-180,-189,0
1307,1218,-158,-225,-86,-218,0
1439,1220,-150,-137,-69,-152,0
1388,1224,-285,-282,-287,-290,0
1250,1284,-57,-54,-70,-49,0
1310,1288,14,-7,-24,21,0
1363,1340,108,114,116,117,0
1182,1352,-134,-133,-79,-147,0
1139,1356,-79,-77,-33,-79,0
1130,1357,-152,-178,-129,-169,0
1451,1362,4,-22,-10,2,0
1304,1108,-310,-282,-295,-295,0
1207,1110,-144,-164,-209,-153,0
1222,1115,-235,-188,-232,-211,0
1460,1125,-117,-97,-48,-105,0
1231,1152,-260,-247,-281,-187,0
1245,1156,-57,-19,-129,-48,0
1132,1183,-108,-117,-45,-103,0
1394,1185,98,122,61,131,0
1364,1186,-143,-172,-149,-180,0
1232,1191,-27,-57,-18,-46,0
1401,1197,-330,-321,-324,-325,0
1345,1198,-165,-201,-193,-192,0
1390,1201,-123,-120,-117,-131,0
1104,1203,-101,-136,-103,-119,0
1348,1204,-85,-66,-108,-83,0
1397,1211,7,-24,-12,-15,0
1103,1227,-11,-8,-61,11,0
1387,1237,82,63,-6,73,0
1313,1240,-17,-21,28,-27,0
1278,1244,-306,-304,-257,-307,0
1137,1253,-28,-34,-65,-28,0
1256,1270,100,148,97,139,0
1158,1273,-53,-81,-107,-66,0
1457,1274,45,59,38,62,0
1153,1275,101,181,38,160,0
1280,1281,51,33,26,49,0
1151,1293,-68,-94,19,-76,0
1143,1295,-121,-86,-69,-97,0
1424,1311,-173,-124,-126,-119,0
1403,1322,-268,-252,-175,-260,0
1405,1324,52,-11,22,13,0
1429,1331,80,68,39,68,0
1234,1368,-15,36,-157,37,0
1298,1383,-10,-4,-2,10,0
1113,1384,-187,-222,-218,-211,0
1165,1392,-99,-96,-43,-112,0
1349,1395,137,152,99,138,0
1425,1415,-295,-270,-288,-298,0
1378,1445,-213,-195,-211,-199,0
1243,1447,-179,-93,-182,-114,0
1214,1456,-147,-154,-16,-164,0
1454,1461,4,54,61,48,0
1242,1463,-225,-212,-175,-214,0
1235,1107,2,-34,-37,-32,0
1460,1151,-24,-37,-104,-49,0
1438,1216,-200,-201,-220,-181,0
1414,1217,-89,-54,-112,-45,0
1158,1241,47,71,-5,61,0
1311,1244,-106,-165,-113,-158,0
1206,1251,-157,-146,-160,-158,0
1358,1258,-202,-234,-129,-240,0
1424,1278,27,15,18,30,0
1409,1290,-203,-170,-228,-184,0
1319,1294,-88,-63,-96,-97,0
1159,1306,1,-46,-32,-31,0
1416,1312,-238,-212,-231,-224,0
1393,1318,-99,-94,-147,-82,0
1284,1343,44,44,53,17,0
1363,1355,96,23,8,65,0
1372,1374,-208,-252,-118,-236,0
1127,1382,35,71,-29,45,0
1314,1434,-75,-37,-87,-45,0
1350,1440,-51,-44,-72,-42,0
1391,1149,9,-30,-5,-17,0
1373,1171,-232,-199,-191,-208,0
1371,1175,-189,-190,-192,-195,0
1246,1198,-178,-153,-209,-168,0
1449,1226,-246,-236,-233,-252,0
1123,1236,107,131,14,128,0
1336,1250,-186,-140,-152,-153,0
1145,1263,3,17,-20,39,0
1323,1316,-316,-292,-318,-308,0
1329,1322,-242,-226,-186,-218,0
1430,1362,28,-27,32,-2,0
1344,1389,-195,-210,-217,-201,0
1211,1428,-47,-39,-47,-40,0
1155,1104,-63,-63,-49,-64,0
1403,1249,-186,-213,-103,-210,0
1153,1257,129,175,95,166,0
1279,1105,-299,-321,-295,-303,0
1325,1137,-134,-141,-65,-156,0
1422,1146,-118,-136,-125,-154,0
1232,1166,125,108,66,118,0
1152,1185,103,93,152,33,0
1320,1191,-132,-143,-91,-156,0
1375,1194,-213,-216,-184,-202,0
1209,1206,219,230,209,219,0
1196,1219,-202,-180,-197,-170,0
1330,1220,-112,-129,-40,-120,0
1269,1222,-1,-23,10,-22,0
1231,1234,-142,-176,-99,-156,0
1338,1248,-181,-168,-186,-168,0
1162,1250,26,-22,-50,-4,0
1408,1261,32,-28,41,15,0
1440,1273,22,24,-13,5,0
1458,1276,-134,-165,-123,-175,0
1443,1292,-180,-181,-107,-165,0
1298,1312,-72,-83,-80,-71,0
1336,1321,-106,-49,-26,-72,0
1463,1339,23,22,-56,11,0
1376,1347,-248,-221,-220,-211,0
1378,1353,-118,-115,-62,-113,0
1268,1366,-246,-155,-258,-191,0
1235,1367,-170,-141,-220,-159,0
1400,1395,-165,-187,-129,-199,0
1329,1427,-211,-177,-196,-193,0
1307,1431,-57,-25,-56,-40,0
1241,1433,97,47,141,54,0
1174,1456,51,-4,51,-24,0
1418,1117,-63,-92,9,-54,0
1189,1154,-104,-103,-87,-99,0
1111,1158,14,31,2,13,0
1453,1178,-69,-107,-88,-79,0
1125,1205,-16,-40,-145,-33,0
1464,1227,127,124,140,132,0
1326,1228,7,-51,-8,-24,0
1295,1236,-8,-78,-85,-62,0
1140,1258,-272,-258,-252,-262,0
1237,1282,-132,-156,-95,-184,0
1398,1287,-114,-79,-70,-107,0
1195,1316,-69,-85,-48,-71,0
1407,1317,53,83,121,89,0
1435,1349,-224,-273,-176,-262,0
1163,1371,-88,-69,-75,-80,0
1272,1373,-81,-98,-106,-88,0
1346,1384,-9,-36,-5,-31,0
1417,1390,-9,-7,-12,-10,0
1239,1391,-62,-39,-25,-19,0
1420,1392,-171,-201,-71,-182,0
1359,1399,9,-5,-9,-6,0
1143,1425,17,11,2,28,0
1177,1437,67,114,45,107,0
1462,1438,-47,-35,-45,-39,0
1202,1441,30,42,71,17,0
1381,1442,-70,-77,-81,-74,0
1323,1452,20,27,2,28,0
1135,1110,-15,-50,-42,-49,0
1389,1145,-69,-55,-46,-69,0
1193,1259,-35,8,-32,8,0
1304,1271,-304,-268,-286,-287,0
1168,1414,-27,-79,-23,-62,0
1413,1415,-7,-20,-4,-26,0
1411,1108,-16,-22,-7,-27,0
1144,1125,98,126,177,119,0
1242,1130,-78,-76,-55,-76,0
1382,1137,-15,11,84,-6,0
1385,1153,-26,-32,19,-34,0
1424,1161,-153,-133,-115,-136,0
1323,1163,-11,7,-17,-13,0
1334,1167,-150,-193,-161,-188,0
1217,1171,-94,-24,-43,-45,0
1454,1178,-34,-40,-25,-18,0
1198,1194,4,45,-17,33,0
1151,1202,-190,-183,-157,-167,0
1318,1209,-129,-142,-107,-150,0
1129,1225,-164,-215,-165,-190,0
1122,1240,-142,-182,-172,-161,0
1273,1244,-108,-111,-30,-99,0
1257,1246,-43,-107,-45,-103,0
1142,1253,-3,-55,-63,-40,0
1464,1260,-40,-43,37,-33,0
1401,1261,-88,-126,-63,-108,0
1310,1264,-102,-120,-35,-101,0
1345,1276,-55,-65,-79,-82,0
1166,1283,-73,-70,-35,-76,0
1286,1285,-25,-58,61,-39,0
1444,1296,-109,-110,-115,-108,0
1187,1300,-194,-108,-115,-144,0
1335,1312,-30,-51,-90,-35,0
1391,1316,-41,-61,-30,-59,0
1340,1319,50,16,-4,30,0
1132,1325,108,129,125,136,0
1456,1330,81,97,72,105,0
1113,1333,-133,-126,-135,-136,0
1301,1342,-225,-256,-230,-222,0
1177,1344,76,116,34,114,0
1352,1346,-82,-113,-101,-84,0
1328,1349,-274,-275,-193,-280,0
1447,1357,74,-21,105,13,0
1169,1364,49,47,88,31,0
1393,1378,-49,-57,-59,-51,0
1148,1383,-32,-7,-18,-4,0
1400,1388,-17,-6,-34,-11,0
1361,1395,-90,-152,-53,-151,0
1206,1406,-226,-201,-138,-202,0
1433,1423,-125,-91,-123,-86,0
1390,1425,-11,-8,-15,-5,0
1322,1426,233,252,117,218,0
1403,1431,-19,12,-19,-18,0
1450,1449,-59,-60,-34,-62,0
1307,1461,-184,-146,-125,-160,0
1405,1123,-53,-129,-67,-119,0
1351,1145,-152,-165,-146,-168,0
1314,1155,-16,-22,-11,-23,0
1181,1165,-180,-176,-212,-174,0
1179,1191,-217,-227,-77,-235,0
1336,1228,36,47,57,42,0
1326,1321,-135,-147,-91,-138,0
1437,1338,49,39,17,39,0
1250,1343,-62,-40,-39,-59,0
1373,1389,-141,-162,-155,-160,0
1107,1436,-72,-41,-16,-50,0
1294,1451,26,16,97,36,0
1238,1106,88,110,-13,85,0
1422,1154,-154,-195,-194,-221,0
1409,1160,-19,22,-32,12,0
1122,1183,-134,-179,-158,-160,0
1357,1254,10,52,-75,66,0
1167,1258,-7,4,17,1,0
1139,1260,-257,-252,-192,-257,0
1328,1291,-185,-169,-189,-170,0
1313,1300,-25,-19,-11,-35,0
1243,1366,-264,-217,-285,-232,0
1411,1380,4,54,35,10,0
1317,1419,-79,-77,-54,-66,0
1196,1104,-42,-44,-32,-40,0
1342,1119,52,70,7,76,0
1356,1133,-46,-57,-37,-46,0
1448,1140,56,54,39,51,0
1207,1177,-105,-106,-66,-120,0
1268,1221,-36,42,-36,32,0
1231,1276,-119,-154,-108,-167,0
1281,1282,-226,-214,-223,-232,0
1229,1320,-68,-73,-33,-63,0
1193,1373,121,132,74,130,0
1416,1379,-79,-42,-26,-87,0
1249,1430,-3,76,-59,39,0
1113,1112,10,19,-2,22,0
1216,1127,-11,-18,34,-36,0
1318,1180,-35,-8,41,-23,0
1166,1191,-154,-181,-94,-183,0
1292,1194,-48,-52,-94,-59,0
1174,1206,141,92,127,86,0
1179,1232,-99,-108,-24,-99,0
1326,1234,-108,-172,-93,-135,0
1386,1269,-7,17,4,4,0
1301,1300,-243,-245,-260,-237,0
1131,1306,51,-5,-25,5,0
1173,1348,6,20,7,10,0
1344,1353,-123,-151,-76,-151,0
1167,1360,165,165,183,150,0
1435,1376,-2,-84,-69,-58,0
1338,1378,-40,-68,-58,-69,0
1462,1382,-221,-214,-257,-227,0
1107,1392,-102,-100,-105,-105,0
1153,1393,103,126,77,110,0
1330,1406,-148,-87,-85,-92,0
1420,1436,-100,-129,17,-110,0
1317,1117,-128,-147,-48,-130,0
1116,1120,-123,-111,-72,-123,0
1366,1126,8,8,-1,6,0
1308,1129,-42,35,-20,-5,0
1324,1147,-96,-73,-109,-61,0
1204,1158,-6,-55,9,-53,0
1156,1178,-134,-133,-70,-117,0
1433,1209,-193,-209,-204,-207,0
1334,1253,-123,-163,-125,-170,0
1225,1256,-58,-4,-29,-26,0
1447,1284,-62,-130,-77,-120,0
1319,1285,-11,-39,6,-26,0
1170,1286,200,217,131,210,0
1237,1295,-48,-75,21,-87,0
1363,1305,164,136,146,154,0
1390,1333,-147,-168,-163,-181,0
1451,1340,38,81,53,64,0
1442,1355,104,45,52,79,0
1414,1364,45,104,35,95,0
1148,1384,-27,-45,-47,-42,0
1203,1387,75,120,82,122,0
1322,1402,41,-14,-9,7,0
1151,1422,-21,5,29,15,0
1450,1425,-26,-35,-21,-29,0
1146,1426,156,162,109,140,0
1257,1452,25,39,4,37,0
1139,1453,-98,-83,-89,-92,0
1259,1193,24,17,4,-2,0
1351,1233,-114,-88,-115,-92,0
1373,1310,-5,24,-41,8,0
1265,1389,-103,-138,-117,-121,0
1127,1107,52,47,39,49,0
1159,1119,-51,-62,-41,-58,0
1196,1120,-117,-100,-61,-98,0
1214,1126,-194,-167,-150,-180,0
1216,1131,-46,-30,9,-43,0
1103,1138,-117,-117,-155,-92,0
1414,1142,-126,-40,-55,-73,0
1440,1149,-58,-91,-45,-83,0
1204,1154,-173,-225,-172,-217,0
1140,1161,-140,-131,-121,-132,0
1313,1164,-14,5,18,-20,0
1364,1168,-10,-22,-1,-39,0
1285,1170,-151,-142,-148,-151,0
1464,1178,-37,-22,-13,-6,0
1406,1180,48,61,50,57,0
1451,1186,-21,-33,-38,-36,0
1443,1198,-191,-225,-176,-211,0
1155,1199,-33,-34,-28,-20,0
1280,1208,-88,-59,-25,-62,0
1456,1209,-79,-67,-108,-54,0
1274,1210,-19,-55,17,-49,0
1380,1212,-22,-73,-31,-30,0
1112,1222,-67,-45,-25,-56,0
1197,1224,-8,8,-15,7,0
1201,1225,-135,-178,-147,-166,0
1124,1235,-74,-113,-73,-110,0
1110,1250,-43,-71,-17,-74,0
1421,1251,-36,-67,-30,-69,0
1129,1256,-204,-227,-188,-218,0
1211,1258,-285,-274,-271,-275,0
1227,1260,-139,-157,-89,-150,0
1439,1268,-11,-34,8,-40,0
1445,1271,-26,-36,-19,-36,0
1239,1273,-42,-42,-21,-23,0
1234,1277,123,187,109,153,0
1179,1283,-85,-107,-3,-95,0
1319,1286,38,36,-11,33,0
1442,1295,149,140,202,133,0
1242,1304,-33,-56,-53,-48,0
1436,1306,-3,-41,-91,-30,0
1361,1307,63,25,36,32,0
1429,1308,40,12,-3,28,0
1358,1311,-160,-142,-84,-160,0
1162,1312,-84,-92,-138,-82,0
1244,1316,-9,-4,-20,-4,0
1276,1321,-30,-7,5,6,0
1266,1323,-12,-20,-5,-14,0
1331,1324,-59,-48,-57,-57,0
1345,1326,46,88,31,62,0
1243,1328,33,48,31,47,0
1174,1330,109,29,95,23,0
1143,1333,-128,-151,-150,-149,0
1169,1334,-25,-43,13,-38,0
1278,1336,-29,-60,-30,-57,0
1339,1337,33,55,8,64,0
1431,1349,-200,-210,-107,-216,0
1175,1354,25,-12,-6,25,0
1237,1355,-93,-170,-129,-141,0
1399,1359,-24,6,-23,1,0
1388,1365,-109,-107,-97,-99,0
1144,1367,-31,-7,-38,-20,0
1372,1368,-77,-127,-131,-130,0
1122,1369,-94,-54,-113,-83,0
1397,1376,-44,-103,-82,-84,0
1344,1378,13,-22,-4,-18,0
1247,1382,-37,-12,-86,-37,0
1447,1384,-40,-143,-62,-117,0
1173,1387,-114,-88,-72,-77,0
1270,1394,22,-57,33,-46,0
1150,1396,-2,39,-6,31,0
1240,1398,127,112,86,135,0
1287,1404,39,10,-2,23,0
1379,1408,55,47,34,64,0
1416,1409,-28,-37,16,-40,0
1253,1413,-17,22,-25,4,0
1263,1420,201,218,137,195,0
1111,1422,10,35,28,42,0
1241,1423,-42,-45,-10,-43,0
1102,1424,145,174,107,152,0
1249,1427,-63,5,-88,-43,0
1152,1430,62,45,58,-3,0
1246,1435,8,143,17,109,0
1153,1437,64,112,63,93,0
1185,1444,47,62,84,62,0
1425,1449,-20,-23,-6,-26,0
1139,1454,-144,-157,-145,-156,0
1166,1455,-40,-63,-51,-66,0
1156,1460,-20,-8,47,-12,0
1123,1141,103,161,36,134,0
1348,1182,-7,-9,-61,-3,0
1231,1228,-33,-83,-27,-75,0
1351,1259,-123,-92,-48,-77,0
1257,1353,-172,-150,-136,-173,0
1233,1389,-10,-21,-12,-9,0
1296,1405,79,101,83,76,0
1290,1105,7,1,-3,4,0
1106,1115,-69,-30,18,-52,0
1224,1126,31,33,22,25,0
1440,1157,-57,-37,13,-33,0
1214,1197,-217,-208,-157,-212,0
1380,1238,22,-50,-2,1,0
1148,1254,80,120,23,109,0
1354,1271,-48,-37,-30,-43,0
1149,1347,-4,12,5,17,0
1218,1363,-81,9,-127,-14,0
1175,1445,3,-13,-17,18,0
1424,1140,6,4,17,5,0
1323,1153,-119,-130,-91,-130,0
1280,1246,-21,-92,-11,-75,0
1457,1251,-115,-128,-131,-128,0
1130,1274,30,54,3,50,0
1160,1304,107,84,73,81,0
1171,1306,104,20,55,39,0
1395,1307,147,161,85,163,0
1208,1104,42,22,-3,14,0
1376,1116,32,76,81,69,0
1444,1123,-76,-106,-80,-112,0
1248,1159,-51,-51,-54,-16,0
1269,1173,41,35,31,37,0
1433,1174,-106,-88,-107,-77,0
1437,1177,-40,-61,-26,-64,0
1443,1194,-205,-208,-190,-215,0
1172,1202,-238,-263,-263,-247,0
1200,1203,-18,-32,-50,-6,0
1420,1216,-102,-113,-35,-78,0
1119,1221,150,173,172,168,0
1345,1234,-81,-97,-65,-77,0
1187,1267,52,83,81,61,0
1228,1276,-81,-76,-72,-89,0
1235,1281,104,89,91,98,0
1456,1318,23,10,-29,24,0
1403,1401,76,81,86,68,0
1423,1406,-25,-50,13,-60,0
1292,1407,36,27,-76,7,0
1408,1409,15,2,23,22,0
1169,1415,-227,-265,-189,-268,0
1439,1438,-23,3,-12,-7,0
1176,1117,5,-35,86,-26,0
1429,1129,-25,11,-29,-14,0
1427,1146,14,37,24,33,0
1111,1151,25,8,4,16,0
1399,1183,-52,-39,-93,-51,0
1204,1189,-89,-131,-85,-125,0
1357,1192,-59,-42,-118,-39,0
1460,1227,-29,-11,-25,-13,0
1391,1244,-25,-60,-5,-51,0
1373,1264,-143,-131,-122,-127,0
1257,1266,21,36,8,23,0
1358,1270,-150,-141,-72,-154,0
1245,1275,-21,-2,-22,-9,0
1148,1284,-94,-67,-102,-69,0
1226,1285,110,104,95,126,0
1451,1286,13,27,-49,24,0
1309,1317,78,68,58,56,0
1103,1325,-11,-7,-63,-8,0
1449,1332,28,46,34,33,0
1387,1348,145,137,86,120,0
1398,1369,-67,16,-34,-34,0
1346,1383,-56,-50,-5,-33,0
1452,1385,-102,-124,-104,-129,0
1322,1394,53,20,58,16,0
1114,1419,-78,-77,-42,-84,0
1254,1447,-38,27,19,15,0
1158,1459,-79,-58,-55,-47,0
1434,1464,-143,-137,-136,-156,0
1307,1102,-115,-142,-86,-123,0
1280,1104,-45,-44,-41,-54,0
1106,1105,-126,-91,-32,-94,0
1390,1113,-6,-9,-11,-23,0
1208,1116,78,88,40,82,0
1438,1130,13,-11,19,-18,0
1364,1142,-160,-142,-105,-157,0
1112,1143,-18,-15,-5,-25,0
1172,1151,-39,-48,-80,-48,0
1181,1155,-13,-20,-6,-21,0
1202,1158,157,177,160,150,0
1110,1159,-70,-42,-62,-19,0
1165,1162,-97,-77,-4,-92,0
1319,1170,-179,-189,-166,-188,0
1318,1174,-26,10,9,13,0
1227,1178,-103,-134,-102,-117,0
1220,1180,-17,59,-26,43,0
1200,1182,107,148,25,142,0
1422,1189,-76,-94,-100,-105,0
1133,1191,-56,-87,-62,-94,0
1148,1192,-35,6,-66,5,0
1288,1197,-167,-149,-86,-154,0
1462,1203,-161,-196,-156,-164,0
1107,1216,-38,-10,-41,5,0
1157,1219,87,108,63,81,0
1429,1225,-175,-189,-198,-190,0
1179,1229,-39,-31,3,-27,0
1147,1237,204,174,168,186,0
1206,1241,-80,-40,-83,-58,0
1195,1244,-23,-43,-4,-34,0
1325,1245,26,11,38,27,0
1190,1252,-84,-65,17,-74,0
1346,1254,9,36,1,33,0
1308,1256,-232,-201,-206,-218,0
